date,revenue,net_income,operating_income,gross_profit,total_assets,current_assets,total_liabilities,current_liabilities,stockholders_equity,cash,long_term_debt,cost_of_revenue,operating_expenses,research_development,income_tax_expense,pretax_income,interest_expense,net_ppe,accumulated_depreciation,intangible_assets,goodwill,other_noncurrent_assets,short_term_debt,long_term_debt_current,accounts_payable,accounts_receivable,inventory,deferred_revenue,accrued_liabilities,non_interest_current_liabilities,depreciation_amortization,capital_expenditures,net_income_ttm,roe,roic,roa,gross_margin,operating_margin,net_margin,debt_to_equity,debt_to_assets,equity_multiplier,current_ratio,quick_ratio,inventory_turnover,days_inventory,receivables_turnover,days_receivables,asset_turnover,revenue_yoy_growth,revenue_qoq_growth,gross_profit_yoy_growth,gross_profit_qoq_growth,operating_income_yoy_growth,operating_income_qoq_growth,net_income_yoy_growth,net_income_qoq_growth,total_assets_yoy_growth,total_assets_qoq_growth,stockholders_equity_yoy_growth,stockholders_equity_qoq_growth,revenue_ttm,revenue_ttm_yoy_growth,net_income_ttm_yoy_growth,roe_ttm,roe_trend,roa_ttm,roa_trend,roic_ttm,roic_trend,gross_margin_ttm,gross_margin_trend,operating_margin_ttm,operating_margin_trend,net_margin_ttm,net_margin_trend,interest_coverage,days_payable,cash_conversion_cycle,revenue_forecast,operating_income_forecast,operating_margin_forecast
2022-03-26,97278000000.0,25010000000.0,29979000000.0,42559000000.0,350662000000.0,118180000000.0,283263000000.0,127508000000.0,67399000000.0,28098000000.0,113000000000.0,54719000000.0,12580000000.0,6387000000.0,5129000000.0,30139000000.0,691000000.0,39304000000.0,70020000000.0,2149000000.0,5889000000.0,51959000000.0,6999000000.0,9659000000.0,52682000000.0,20815000000.0,5460000000.0,7543000000.0,25184000000.0,50248000000.0,2697000000.0,2803000000.0,103128000000.0,151.018107001911,38.68690673661566,29.98691518129743,43.7498715022924,30.817862209338188,25.709821336787353,420.27774892802563,80.7794970655503,5.2027774892802565,0.9268438058788468,0.88402296326505,10.247963292443112,35.61683327546191,4.94826796886922,73.76318386479986,0.28285888749963656,8.588587247722801,-21.51518818830933,11.765014837574505,-21.540106557528162,9.002654255899367,-27.740551484766684,5.8400338552687225,-27.779382038694777,4.005243832268546,-8.008845959112366,-2.5716268177744417,-6.301785019184781,384091000000.0,18.03439395708746,35.14172268742384,143.6845790409532,,28.225046154734464,,34.00902223574731,,43.52477334884228,,30.88591637344667,,26.76309723898676,,43.3849493487699,309.5385971965862,-200.1585800563244,,,
2022-06-25,82959000000.0,19442000000.0,23076000000.0,35885000000.0,336309000000.0,112292000000.0,278202000000.0,129873000000.0,58107000000.0,27502000000.0,108700000000.0,47074000000.0,12809000000.0,6797000000.0,3624000000.0,23066000000.0,719000000.0,40335000000.0,71516000000.0,2149000000.0,5889000000.0,52605000000.0,10982000000.0,14009000000.0,48343000000.0,21803000000.0,5433000000.0,7543000000.0,25184000000.0,48811000000.0,2697000000.0,2803000000.0,100826000000.0,164.76586565566603,31.084876392516346,30.271305668851863,43.25630733253776,27.81615014645789,23.43567304331055,478.775362692963,82.72213946103138,5.7877536269296295,0.8646292916926536,0.8227961162058318,8.872679295071153,41.13751752559799,4.2241967513620855,86.40696006461023,0.24907040316806,1.8726821720657316,-14.719669401097878,1.7869805701318908,-15.681759439836462,-4.352151206167621,-23.02611828279796,-10.586828550404714,-22.263094762095157,1.9612539413048857,-4.0931153076181666,-9.603298070939637,-13.786554696657216,385616000000.0,11.078912877533087,16.15630976244786,153.09487646203127,,29.08674263053973,,35.46106006611342,,43.515668218669006,,30.43334242100252,,25.946671049093567,,32.09457579972184,344.08038407613543,-216.5359064859272,,,
2022-09-24,82959000000.0,19442000000.0,23076000000.0,35885000000.0,352755000000.0,135405000000.0,302083000000.0,153982000000.0,50672000000.0,23646000000.0,110087000000.0,47074000000.0,12809000000.0,6797000000.0,3624000000.0,23066000000.0,719000000.0,42117000000.0,72340000000.0,2149000000.0,5889000000.0,54428000000.0,9982000000.0,11128000000.0,64115000000.0,28184000000.0,4946000000.0,7543000000.0,25184000000.0,60845000000.0,2697000000.0,2803000000.0,98524000000.0,173.2107382078374,31.087360519643468,27.999437305774578,43.25630733253776,27.81615014645789,23.43567304331055,596.1536943479633,85.63535598361469,6.961536943479634,0.8793560286267226,0.8472353911496149,8.168315113656082,44.684857883332626,3.0464911314310896,119.80996636892922,0.23576035478155102,1.8726821720657316,0.0,1.7869805701318908,0.0,-4.352151206167621,0.0,-10.586828550404714,0.0,0.4994273536902849,4.890145669607415,-19.68299255032493,-12.79536028361471,387141000000.0,6.389275909544345,2.7651163518404465,159.07226843988354,,28.983740749971865,,36.876700930046944,,43.50656308849574,,29.980768468558367,,25.130244859200374,,32.09457579972184,460.8751115265327,-296.3802872742708,,,
2022-12-31,117154000000.0,29998000000.0,36016000000.0,50332000000.0,346747000000.0,128777000000.0,290020000000.0,137286000000.0,56727000000.0,20535000000.0,109400000000.0,66822000000.0,14316000000.0,7709000000.0,5625000000.0,35623000000.0,1003000000.0,42951000000.0,68044000000.0,2149000000.0,5889000000.0,60924000000.0,1743000000.0,9740000000.0,57918000000.0,23752000000.0,6820000000.0,7543000000.0,25184000000.0,59893000000.0,2916000000.0,3787000000.0,93892000000.0,145.9548107788806,49.3173606806276,25.796702466418843,42.96225480990832,30.742441572630895,25.60561312460522,511.25566308812387,83.64023336899814,6.1125566308812385,0.9380199000626429,0.888342584094518,10.526465028355387,34.67450839543863,4.341851199851756,84.065524864708,0.3218790611288324,-5.479043123966276,41.21915645077689,-7.210146931401285,40.25916120941897,-13.189355958349402,56.07557635638758,-13.375685821542016,54.29482563522272,-9.035890144310855,-1.7031650862496583,-21.138019240393703,11.949400063151238,380350000000.0,1.0502209103685711,-7.721036285725513,158.7373804110738,,28.51359015558568,,37.54412608235077,,43.30618524431905,,29.298151018721214,,24.546695137003418,,35.90827517447657,361.274729879381,-242.5346966192344,,,
2023-04-01,94836000000.0,24160000000.0,28318000000.0,41976000000.0,332160000000.0,112913000000.0,270002000000.0,120075000000.0,62158000000.0,24687000000.0,107600000000.0,52860000000.0,13658000000.0,7457000000.0,4222000000.0,28382000000.0,930000000.0,43398000000.0,69668000000.0,2149000000.0,5889000000.0,65388000000.0,1996000000.0,10578000000.0,42945000000.0,17936000000.0,7482000000.0,7543000000.0,25184000000.0,56425000000.0,2916000000.0,3787000000.0,93042000000.0,143.6309886767986,43.2308472027505,27.252197498030235,44.261672782487665,29.859968788223878,25.475557805052933,434.3801280607484,81.28672928709055,5.343801280607484,0.9403539454507599,0.8780428898605038,8.168752897542884,44.682463110102155,4.894634977161879,74.57144438820701,0.2777766387140426,-2.5103312156911084,-19.050139133106846,-1.3698630136986356,-16.601764285146626,-5.540545048200407,-21.373833851621505,-3.398640543782483,-19.461297419827982,-5.276305958444317,-4.20681361338382,-7.776079763794719,9.573924233610098,377908000000.0,-1.6097747669172158,-9.780079124970909,156.89060082979566,,27.82991073476888,,38.680111198884475,,43.43413556436788,,29.058677663442637,,24.488129254069815,,30.449462365591398,330.1537552024215,-210.89984770411235,,,
2023-07-01,81797000000.0,19881000000.0,22998000000.0,36413000000.0,335038000000.0,122659000000.0,274764000000.0,124963000000.0,60274000000.0,28408000000.0,105300000000.0,45384000000.0,13415000000.0,7442000000.0,2852000000.0,22733000000.0,998000000.0,43550000000.0,70787000000.0,2149000000.0,5889000000.0,64768000000.0,3993000000.0,7216000000.0,46699000000.0,19549000000.0,7351000000.0,7543000000.0,25184000000.0,58897000000.0,2916000000.0,3787000000.0,93481000000.0,157.93243848252675,34.5948502837686,27.848787586747243,44.5163025538834,28.115945572576013,24.305292370135824,455.85824733716026,82.00980187322035,5.558582473371603,0.9815625425125837,0.9227371301905364,7.100125156445557,51.407544509078086,3.956132714258077,92.26181889311344,0.24368024285503623,-1.400691908050966,-13.748998270698888,1.4713668663787205,-13.252811130169617,-0.33801352054082523,-18.786637474397907,2.257998148338647,-17.711092715231793,-0.3779262523453175,0.866449903660893,3.7293269313507738,-3.0309855529457197,376746000000.0,-2.3002157586822114,-7.284827326284882,155.18224403651084,,27.224281214242726,,39.55760467169755,,43.74913436970429,,29.133626519972168,,24.705534085776133,,23.044088176352705,382.1867838885951,-238.51742048640355,,,
2023-09-30,81797000000.0,19881000000.0,22998000000.0,36413000000.0,352583000000.0,143566000000.0,290437000000.0,145308000000.0,62146000000.0,29965000000.0,105103000000.0,45384000000.0,13415000000.0,7442000000.0,2852000000.0,22733000000.0,998000000.0,43715000000.0,70884000000.0,2149000000.0,5889000000.0,64758000000.0,5985000000.0,9822000000.0,62611000000.0,29508000000.0,6331000000.0,7543000000.0,25184000000.0,58829000000.0,2916000000.0,3787000000.0,93920000000.0,166.49825382474427,33.94385779281621,26.631203763302135,44.5163025538834,28.115945572576013,24.305292370135824,467.34624915521516,82.37407929480435,5.673462491552152,0.9880116717592975,0.9444421504665951,8.048949188613992,45.347534373347436,2.835644456770436,128.71853490959327,0.23193702877202135,-1.400691908050966,0.0,1.4713668663787205,0.0,-0.33801352054082523,0.0,2.257998148338647,0.0,-0.04875905373418199,5.236719416901958,22.643669087464467,3.1058167700832806,375584000000.0,-2.985217272259977,-4.6729730827006595,153.50412294073757,,26.882222828624617,,40.27172898999073,,44.064133175040695,,29.2085753765017,,24.922938917482448,,23.044088176352705,509.59578265468,-335.5297133717393,,,
2023-12-30,119575000000.0,33916000000.0,40373000000.0,54855000000.0,353514000000.0,143692000000.0,279414000000.0,133973000000.0,74100000000.0,40760000000.0,106000000000.0,64720000000.0,14482000000.0,7696000000.0,6407000000.0,40323000000.0,998000000.0,43666000000.0,72510000000.0,2149000000.0,5889000000.0,66681000000.0,1998000000.0,10954000000.0,58146000000.0,23194000000.0,6511000000.0,7543000000.0,25184000000.0,54611000000.0,2848000000.0,2392000000.0,97838000000.0,149.56851414463375,52.91972042983966,27.943295428418836,45.87497386577462,33.7637466025507,28.36378841731131,377.0769230769231,79.03901967107385,4.770769230769231,1.072544467915177,1.0239451232711068,9.709699197359537,37.591277812113724,5.094150726366464,71.65080493414175,0.34151552064158935,2.066510746538741,46.18506791202612,8.986330763728834,50.64674704089198,12.09740115504221,75.5500478302461,13.06087072471498,70.59504049092098,1.9515669926488233,0.26405130139570687,30.625628007826954,19.23534901683133,378005000000.0,-0.6165373997633727,4.202700975588969,154.40754878217584,,27.418871069124613,,41.172318927293745,,44.792312939007275,,29.96390163398165,,25.612482740658972,,40.45390781563126,327.28182941903583,-218.03974667278035,,,
2024-03-30,90753000000.0,23636000000.0,27900000000.0,42271000000.0,337411000000.0,128416000000.0,263217000000.0,123822000000.0,74194000000.0,32695000000.0,102600000000.0,48482000000.0,14371000000.0,7903000000.0,4422000000.0,28058000000.0,998000000.0,43546000000.0,71697000000.0,2149000000.0,5889000000.0,70262000000.0,1997000000.0,10762000000.0,45753000000.0,21837000000.0,6232000000.0,7543000000.0,25184000000.0,57298000000.0,2848000000.0,2392000000.0,97314000000.0,142.7393804271298,37.36995847416878,29.067567143738305,46.578074554009234,30.742785362467355,26.044318094167686,354.7685796695151,78.01079395751769,4.54768579669515,1.0371016459110658,0.9867713330425933,7.0704389674784895,51.62338599892743,4.563548135669927,79.98162595175917,0.27107804848178907,-4.305327090978106,-24.103700606314028,0.7027825424051892,-22.94047944581169,-1.4760929444169735,-30.894409630198403,-2.168874172185431,-30.310178087038565,1.5808646435452767,-4.5551237009001095,19.36355738601627,0.12685560053982137,373922000000.0,-1.0547540671274502,4.591474817824204,154.18464671975863,,27.87271348055163,,39.70709674514831,,45.37141338188766,,30.18460577754252,,25.754672812937663,,27.955911823647295,333.88443133534093,-202.27941938465432,,,
2024-06-29,85777000000.0,21448000000.0,25352000000.0,39678000000.0,331612000000.0,125435000000.0,264904000000.0,131624000000.0,66708000000.0,25565000000.0,98300000000.0,46099000000.0,14326000000.0,8006000000.0,4046000000.0,25494000000.0,998000000.0,44502000000.0,72627000000.0,2149000000.0,5889000000.0,70435000000.0,2994000000.0,12114000000.0,47574000000.0,22795000000.0,6165000000.0,7543000000.0,25184000000.0,60889000000.0,2848000000.0,2392000000.0,98881000000.0,155.7401836480761,34.978575126685364,29.66504162604065,46.2571551814589,29.555708406682445,25.004371801298714,397.109791929004,79.88371952764074,4.97109791929004,0.9529796997508053,0.9061417370692275,6.821396862977212,53.5081021280288,4.051435858681277,90.09151637385314,0.25733743343583587,4.865704121178038,-5.483014335614245,8.966577870540737,-6.134229140545533,10.235672667188457,-9.132616487455191,7.881897288868767,-9.257065493315286,-1.0225705740841362,-1.7186754433020868,10.67458605700633,-10.089764670997658,377902000000.0,0.3068380288045569,5.776574918967481,153.63658301114597,,28.32677699037498,,39.8030279558775,,45.80662653878154,,30.544546486069127,,25.92944267072838,,25.402805611222444,373.21465758476324,-229.6150390828813,,,
2024-09-28,85777000000.0,21448000000.0,25352000000.0,39678000000.0,364980000000.0,152987000000.0,308030000000.0,176392000000.0,56950000000.0,29943000000.0,96662000000.0,46099000000.0,14326000000.0,8006000000.0,4046000000.0,25494000000.0,998000000.0,45680000000.0,73448000000.0,2149000000.0,5889000000.0,74834000000.0,9967000000.0,10912000000.0,68960000000.0,33410000000.0,7286000000.0,7543000000.0,25184000000.0,78304000000.0,2848000000.0,2392000000.0,100448000000.0,168.68408678712973,36.45591995427342,27.996984236924146,46.2571551814589,29.555708406682445,25.004371801298714,540.8779631255487,84.39640528248124,6.408779631255487,0.8673125765340832,0.8260068483831466,6.770801204376882,53.9079481116727,2.726628309863632,133.86496380148526,0.23907865929542074,4.865704121178038,0.0,8.966577870540737,0.0,10.235672667188457,0.0,7.881897288868767,0.0,3.516051539637477,10.062362037561968,-8.360956457374568,-14.627930682976553,381882000000.0,1.6768552440998619,6.950596252129482,154.18304125174234,,28.668222108780483,,40.431043496241806,,46.24183969567541,,30.904487194595735,,26.104212528519106,,25.402805611222444,520.8726328119916,-333.09972089883365,,,
2024-12-28,124300000000.0,36330000000.0,42832000000.0,58275000000.0,344085000000.0,133240000000.0,277327000000.0,144365000000.0,66758000000.0,30299000000.0,94800000000.0,66025000000.0,15443000000.0,8268000000.0,6254000000.0,42584000000.0,998000000.0,46069000000.0,74546000000.0,2149000000.0,5889000000.0,77183000000.0,1995000000.0,10848000000.0,61910000000.0,29639000000.0,6911000000.0,7543000000.0,25184000000.0,61151000000.0,3080000000.0,2940000000.0,102862000000.0,146.05063255193173,56.131456309502894,29.490294567509412,46.882542236524536,34.458567980691875,29.227674979887368,415.42137271937446,80.598398651496,5.154213727193745,0.9229383853427077,0.8750666712845911,9.838325137833408,37.09981067777357,4.705392463043931,77.57057522123894,0.356365189743678,3.951494877691819,44.91064038145423,6.234618539786707,46.86980190533796,6.09070418348896,68.94919532975703,7.117584620827921,69.38642297650131,-2.667221100154449,-5.724971231300346,-9.90823211875843,17.222124670763826,386607000000.0,2.2756312747185925,5.135019113227979,153.30357085356684,,29.054971893553127,,41.23397746615762,,46.493731788362894,,31.07819253913103,,26.32018416916312,,42.91783567134269,331.84733055660735,-217.17694465759485,,,
2025-03-29,95359000000.0,24780000000.0,29589000000.0,44867000000.0,331233000000.0,118674000000.0,264437000000.0,144571000000.0,66796000000.0,28162000000.0,92200000000.0,50492000000.0,15278000000.0,8550000000.0,4530000000.0,29310000000.0,998000000.0,46876000000.0,74303000000.0,2149000000.0,5889000000.0,81259000000.0,5982000000.0,13638000000.0,54126000000.0,26136000000.0,6269000000.0,7543000000.0,25184000000.0,61849000000.0,3080000000.0,2940000000.0,104006000000.0,147.53670473083199,42.553420351622805,31.1095291365809,47.050619238876244,31.029058610094484,25.986010759341017,395.8874782921133,79.83413488390347,4.958874782921133,0.8208700223419635,0.7775072455748386,8.078073754099671,45.184039055692,3.975527901111042,91.81170628886628,0.2852310048396456,5.075314314678292,-23.283185840707965,6.141326204726649,-23.00815100815101,6.053763440860216,-30.91847217033993,4.840074462684041,-31.79190751445087,-1.8310013603587305,-3.7351235886481593,-9.971156697307059,0.05692201683693554,391213000000.0,4.6242264429479984,6.876708387282404,154.5029019294924,,29.565462391763777,,42.529842935521124,,46.61186795957965,,31.14976085103781,,26.30560733545645,,29.648296593186373,361.00605046343975,-224.0103051188815,,,
2025-06-28,94036000000.0,23434000000.0,28202000000.0,43718000000.0,331495000000.0,122491000000.0,265665000000.0,141120000000.0,65830000000.0,36269000000.0,91800000000.0,50318000000.0,15516000000.0,8866000000.0,4597000000.0,28031000000.0,998000000.0,48508000000.0,75803000000.0,2149000000.0,5889000000.0,82882000000.0,9923000000.0,9345000000.0,50374000000.0,27557000000.0,5925000000.0,7543000000.0,25184000000.0,62499000000.0,3080000000.0,2940000000.0,105992000000.0,159.94205435422293,39.744035117549416,31.96829470960192,46.490705687183635,29.99064188183249,24.920243311072355,403.5622056813003,80.14148026365405,5.035622056813003,0.8679917800453515,0.8260062358276644,8.32390405293631,43.849616439445136,3.7351445821417224,97.720447488196,0.28362240181448845,9.628455180293095,-1.387388710032611,10.181964816775047,-2.5609022221231625,11.241716629851695,-4.687552806786311,9.259604625139882,-5.431799838579499,-0.03528219726668391,0.07909839901216742,-1.31618396594112,-1.4461943828971813,399472000000.0,5.707829013871324,7.191472578149494,155.5533696060291,,30.141275662654095,,43.72120793323713,,46.67025558601083,,31.258494219825323,,26.284575212899863,,28.258517034068138,355.2508048809571,-213.68074095331596,,,
2025-09-27,94036000000.0,23434000000.0,28202000000.0,43718000000.0,359241000000.0,147957000000.0,285508000000.0,165631000000.0,73733000000.0,35934000000.0,90678000000.0,50318000000.0,15516000000.0,8866000000.0,4597000000.0,28031000000.0,998000000.0,49834000000.0,76014000000.0,2149000000.0,5889000000.0,83727000000.0,7979000000.0,12350000000.0,69860000000.0,39777000000.0,5718000000.0,7543000000.0,25184000000.0,66387000000.0,3080000000.0,2940000000.0,107978000000.0,165.25179250552864,42.20760392132522,29.81907456425594,46.490705687183635,29.99064188183249,24.920243311072355,387.2187487285205,79.47533828265705,4.8721874872852045,0.8932929222186667,0.858770399261008,7.738849584743156,47.16463293453635,2.569745993140858,142.0373846186567,0.259688686188332,9.628455180293095,0.0,10.181964816775047,0.0,11.241716629851695,0.0,9.259604625139882,0.0,-1.5724149268453114,8.369960331226721,29.46971027216856,12.005164818471826,407731000000.0,6.768844826412357,7.496416056068811,154.69529603562881,1.7684812758904649,30.596798244487044,0.3983436266950436,45.15912892500009,-0.2465995275316205,46.728643212442016,0.08189354336967516,31.367227588612838,-0.24820881266614656,26.263543090343273,-0.2685353524575468,28.258517034068138,503.4907985214039,-314.28878096821086,,,
